N,P,K,temperature,humidity,ph,rainfall,label_es
25,130,197,39.707721919999997,82.685934540000005,5.5548319770000001,74.915062169999999,uvas
27,145,205,9.4679604449999992,82.293354660000006,5.8002426939999996,66.027652189999998,uvas
9,122,201,29.58748357,80.919343920000003,5.5702905390000002,68.064173069999995,uvas
16,139,203,17.828036820000001,80.960934429999995,6.2756408800000001,65.847487630000003,uvas
32,141,204,8.8256747450000006,82.897537049999997,5.5366455989999999,67.235765000000001,uvas
22,138,195,27.83487131,83.514449729999995,6.2081968810000001,73.028827660000005,uvas
31,144,202,11.021053780000001,80.555572350000006,5.8706006220000004,68.239631610000004,uvas
3,136,205,17.5862944,80.848065640000002,6.3347714609999999,71.406545200000025,uvas
28,122,197,19.893639459999999,82.733664390000001,5.8565753349999996,69.662568160000006,uvas
4,136,204,29.937075960000001,81.777134680000003,5.8989442820000004,65.522793230000005,uvas
39,145,201,36.731266470000001,80.589319380000006,5.7756004350000003,72.242308039999998,uvas
38,132,197,20.420947529999999,81.541850440000005,5.931101816,66.930656670000005,uvas
36,133,198,25.519397189999999,83.983517480000003,6.2286454000000004,69.172812210000004,uvas
25,121,201,30.50734778,82.717755690000004,5.5942406029999994,70.082003790000002,uvas
15,125,199,18.426993600000007,80.556258679999999,5.5692303189999999,69.757343059999997,uvas
24,140,205,12.087021999999999,83.593987339999998,5.9320285200000002,68.66813363,uvas
13,132,203,23.60115364,82.483369870000004,6.4232165060000002,73.239017520000004,uvas
5,126,197,12.800003869999999,81.208763669999996,6.4175008289999997,67.104394009999993,uvas
30,120,200,38.060994819999998,82.247296370000001,6.2349042529999998,65.701482159999998,uvas
23,142,197,39.065555179999997,82.038129729999994,6.0005737249999997,69.307728969999999,uvas
26,135,203,33.783728969999999,81.163143169999998,5.6851027689999984,74.535573409999998,uvas
7,126,203,16.762017069999999,82.003355569999997,5.6621400949999998,73.287128060000001,uvas
32,139,198,35.893075359999997,82.668507289999994,6.3581868479999999,66.539465590000006,uvas
9,141,202,21.012453950000001,81.179318629999997,6.1194952950000001,66.384482610000006,uvas
20,142,196,10.898758730000001,80.016394349999999,6.2076007829999993,68.694203970000004,uvas
32,129,201,16.362518690000002,83.004716090000002,6.4875463900000003,71.556654829999999,uvas
3,134,199,20.283701629999999,81.322357389999993,5.8171775300000004,71.066112219999994,uvas
38,138,204,25.111084559999998,83.254475869999993,6.3254800339999999,73.010268289999999,uvas
14,131,198,33.464116199999999,83.867429740000006,5.562790949,67.922043189999997,uvas
20,122,204,11.7976469,80.863253889999996,6.4873696870000002,65.069624860000005,uvas
40,126,201,11.36300891,80.031000489999997,6.1169829440000001,71.182894309999995,uvas
36,128,204,25.235423189999999,80.68700527,5.6957927609999999,67.038408880000006,uvas
11,132,197,15.99050693,81.239665729999999,5.7343170070000005,74.401988610000004,uvas
0,137,195,22.435901699999999,80.186120849999995,6.3294998320000007,65.397316799999999,uvas
19,123,200,34.760860520000001,81.035447629999993,6.1670135320000004,65.704300270000005,uvas
31,136,197,31.110472510000001,83.340109510000005,5.6537760579999992,71.430015819999994,uvas
4,134,200,28.57828803,80.956289589999997,5.8402562720000004,73.342320970000003,uvas
39,139,201,41.186649029999998,81.017834019999995,5.5399808120000005,68.688958990000003,uvas
8,127,196,27.027661380000001,83.170939079999997,5.8333021650000001,70.956660029999995,uvas
39,138,203,21.193393189999998,82.330983309999993,6.399433771,74.628349209999996,uvas
32,120,204,10.38004759,83.445181129999995,6.1389586979999997,67.39173790000001,uvas
12,142,203,31.311597800000001,82.564070130000005,5.9728508379999994,65.010953119999996,uvas
8,133,195,20.46657776,80.975980289999995,6.4560795850000003,71.298138719999997,uvas
8,139,199,29.36947679,81.539963619999995,6.3364266670000005,66.134428130000003,uvas
21,134,202,10.72302459,80.021306359999997,6.425419926,65.298211200000011,uvas
40,140,195,14.978469520000001,80.499798729999995,6.2943956760000015,71.63437433,uvas
39,127,202,15.324665100000001,81.67215994,6.4777680389999999,71.601029990000001,uvas
19,120,195,18.739321870000001,81.121092439999998,5.9315384470000003,73.558079539999994,uvas
21,139,201,19.3642553,83.360940290000002,5.9805985789999996,67.150947410000001,uvas
17,136,195,41.207336239999997,81.610510259999998,6.3897832829999999,65.90227462,uvas
33,139,203,33.342144820000001,82.510346330000004,5.6932874150000004,70.680986140000002,uvas
22,133,201,23.819956820000002,80.122116489999996,6.00299607,67.273986400000013,uvas
32,130,196,40.660122940000001,81.249959840000002,6.3729595420000003,74.030300560000001,uvas
37,135,205,11.82768186,80.282718500000001,5.5109248489999985,74.102250569999995,uvas
15,140,195,13.285043310000001,83.541938160000001,5.6994528200000003,65.800060040000005,uvas
39,132,196,35.830890920000002,83.325601039999995,5.7785944029999996,73.679848849999999,uvas
40,121,199,26.181597159999999,81.038862629999997,6.3155863129999998,66.059116979999999,uvas
40,132,202,24.575583510000001,80.706957970000005,5.9718130060000005,69.706113000000002,uvas
29,142,203,29.67229086,83.714989860000003,5.8911956529999996,66.484903709999998,uvas
32,121,199,39.371025529999997,81.253538950000006,6.129812716,74.081017439999997,uvas
6,140,205,17.665584280000001,82.929034189999996,6.313085601,69.867126299999995,uvas
8,120,196,24.066793520000001,82.66396666,6.0536625439999998,69.818557749999997,uvas
34,133,202,15.314134689999999,80.097114120000001,5.8047991420000002,74.821446530000003,uvas
35,135,199,21.77466746,80.549425569999997,6.400719746,69.396303979999999,uvas
16,145,199,26.91624843,80.768389260000006,5.953966361,69.309271850000002,uvas
8,136,201,41.656029959999998,82.221182369999994,5.6092559920000005,74.196648379999999,uvas
25,129,195,17.986678009999999,81.177120849999994,5.7772714920000006,72.371276890000004,uvas
16,130,201,29.120337689999999,82.790929390000002,5.6823954289999996,68.850304699999995,uvas
39,129,203,34.389224810000002,83.18392806,5.8639966870000002,71.030015559999995,uvas
38,135,203,41.361063010000002,82.797829539999995,6.4443731160000004,69.921074820000001,uvas
33,120,205,35.121582650000001,82.268907929999997,5.5508321779999994,69.715184910000005,uvas
35,125,204,19.6491772,80.152157770000002,6.1077417879999993,73.695295860000002,uvas
1,132,200,16.278528009999999,82.942700650000006,5.6207456379999998,66.574628090000004,uvas
39,140,203,21.119036040000001,80.633991980000005,6.3498759060000003,69.277797609999993,uvas
28,145,202,19.207770700000001,82.904284099999984,6.4843231890000004,66.831137170000005,uvas
6,128,200,25.96308415,82.578136240000006,5.8387483109999998,70.31782647,uvas
6,139,199,25.67385024,81.621213499999996,6.2909984200000002,74.109194220000006,uvas
29,122,196,41.948657359999999,81.155952119999995,5.6383284810000003,73.068629520000002,uvas
37,144,197,11.18994268,80.8084305,6.4155559560000004,66.342349440000007,uvas
38,120,197,17.543829599999999,82.947033020000006,6.3237225720000003,73.770637440000002,uvas
38,141,198,13.05809741,80.282979929999996,5.757009965,70.756335840000006,uvas
14,121,203,9.7244576110000001,83.747656390000003,6.1586894060000015,74.46411148,uvas
6,125,204,27.920049339999998,82.932624349999998,5.7335398070000005,69.92092839,uvas
32,138,197,9.5355855429999998,80.731126939999996,5.9087243370000007,69.44115171,uvas
11,124,204,13.429886249999999,80.066339659999997,6.3611411070000008,71.400430369999995,uvas
23,138,200,9.8512426289999997,80.226317170000002,5.96537863,68.428024440000002,uvas
40,143,201,24.972561320000001,82.728286530000005,6.4767577230000004,66.700162849999998,uvas
6,142,202,27.237083040000002,82.94573346,6.2245429379999999,70.425088970000004,uvas
37,124,195,18.706790770000001,83.479529200000002,6.209928251,66.596448800000005,uvas
35,134,204,9.9499290820000006,82.551389830000005,5.8411383539999999,66.008175510000001,uvas
119,25,51,26.473302189999998,80.922544209999998,6.2838183289999998,53.657425809999999,sandia
119,19,55,25.187800419999999,83.446217090000005,6.8182613829999994,46.874208830000001,sandia
105,30,50,25.299547050000001,81.775275620000002,6.3762010800000004,57.041470570000001,sandia
114,8,50,24.74631269,88.308663190000004,6.5815879320000006,57.958261440000001,sandia
93,22,52,26.58740671,81.325632429999999,6.9327397260000003,41.875400280000001,sandia
80,26,55,24.534425639999998,88.989272,6.1400992150000002,49.116187320000002,sandia
85,27,45,26.071375700000001,88.728565700000004,6.4670958489999997,57.796528459999998,sandia
85,22,53,25.965342379999999,89.770766589999994,6.8494717039999999,59.463385559999999,sandia
82,22,45,26.223380150000001,85.348660449999997,6.5121962120000001,54.601592889999999,sandia
118,13,54,24.413118709999999,89.815740320000003,6.0395846290000001,44.07843475,sandia
83,25,53,26.491952829999999,80.046782010000001,6.057697106,57.72799157,sandia
86,15,47,24.04355803,84.184067639999995,6.4238987620000003,53.789299560000003,sandia
101,10,47,25.5421695,83.318833760000004,6.9369976810000002,57.573432330000003,sandia
119,9,50,26.745506779999999,83.919590200000002,6.251286661,40.794305000000001,sandia
104,17,46,25.7131428,80.229727769999997,6.1900159120000007,43.089618270000003,sandia
95,12,51,25.76484262,84.172699599999987,6.6816067020000007,44.220669139999998,sandia
102,14,52,26.794898679999999,89.64815231,6.51075991,57.74091817,sandia
109,21,55,24.900460200000001,89.735241770000002,6.7702780880000004,57.449420940000003,sandia
81,18,50,26.807506289999999,88.228749550000003,6.4297880729999992,58.798890569999998,sandia
103,17,51,25.111891539999998,80.026213350000006,6.2098883450000004,44.206569870000003,sandia
105,14,50,26.214883700000001,87.688398200000023,6.4190521929999997,59.655907980000002,sandia
97,8,52,24.910322600000001,86.971900460000001,6.2378617360000002,49.48575692,sandia
120,19,49,25.794488779999998,84.268307010000001,6.7624716289999984,56.452292020000002,sandia
95,16,55,25.269311559999998,87.550551049999996,6.6128479990000004,40.12650421,sandia
83,29,52,25.76402693,87.5931128,6.7046888649999996,46.051227279999999,sandia
83,9,45,25.854835959999999,89.131639649999997,6.0496098920000003,46.85176955,sandia
91,21,50,24.335281850000001,81.440303630000002,6.7620302150000002,48.321136279999997,sandia
116,5,54,25.376012830000001,80.993135080000002,6.6539872500000001,57.230284709999999,sandia
112,28,54,24.860946460000001,85.053185630000002,6.7380305470000001,55.295635140000002,sandia
88,29,51,24.71885473,88.945683349999996,6.0956899370000004,48.459786270000002,sandia
118,15,45,24.21495706,84.205769919999994,6.5380063560000004,48.011384820000004,sandia
92,21,48,25.81692236,82.043255000000002,6.3774271220000003,54.829633790000003,sandia
106,14,45,24.470185050000001,84.163902289999996,6.4170117539999998,57.267730020000002,sandia
99,5,47,24.130788160000002,84.844945749999994,6.6490869720000001,51.194701969999997,sandia
98,8,51,26.1793464,86.522580790000006,6.2593359499999996,49.43050977,sandia
108,22,46,26.176687210000001,86.729520499999978,6.121168559,53.334849769999998,sandia
119,7,55,26.038677190000001,84.6378378,6.0314244820000003,44.399338100000001,sandia
117,27,48,26.532593250000001,82.390539790000005,6.8352681839999985,54.306607820000004,sandia
109,10,53,26.819386869999999,87.827460400000007,6.5517503060000015,46.061937780000001,sandia
80,16,46,25.504055340000001,81.402974279999995,6.9402362179999999,48.478332780000002,sandia
100,18,52,26.20234499,80.382664890000001,6.8760673299999997,56.479418469999999,sandia
91,7,53,25.13735887,89.282727159999993,6.4572165349999997,43.528975170000002,sandia
86,6,53,25.920302209999999,83.47202566,6.9218478879999994,42.106815159999996,sandia
107,5,52,26.6634609,89.984052329999997,6.8814257460000015,57.408471650000003,sandia
103,16,49,24.06731461,81.640753029999999,6.9157170079999997,51.752124010000003,sandia
101,20,48,24.677415700000001,82.754114369999996,6.2062474939999985,57.057094130000003,sandia
85,25,47,26.114404159999999,87.640810950000002,6.2954247700000003,58.481608440000002,sandia
84,7,51,26.815304560000001,87.656944620000004,6.3996690440000004,55.740735819999998,sandia
102,28,54,25.156230990000001,80.275251150000003,6.8621570420000007,55.495414529999998,sandia
98,25,52,25.280137199999999,83.153936580000007,6.2240663779999998,49.294566089999996,sandia
97,25,50,26.22005978,80.901270350000004,6.0938146690000004,49.085539369999999,sandia
90,16,45,24.920932610000001,80.617507950000004,6.2915402779999994,50.557108130000003,sandia
95,12,46,26.216675859999999,81.01009354,6.3228172799999998,54.654235960000001,sandia
82,23,49,26.813835860000001,87.219869489999994,6.8732839910000001,51.704977919999997,sandia
82,25,51,24.313349710000001,87.474090520000004,6.0742096220000006,48.112483660000002,sandia
110,28,46,24.291050039999998,88.045413460000006,6.4988958500000003,51.26046418,sandia
118,21,51,24.42998931,86.339047739999998,6.6788050920000002,48.582418220000001,sandia
120,20,45,25.665760389999999,88.698422800000003,6.1141286849999998,54.227224659999997,sandia
91,7,52,25.07803672,83.462304610000004,6.4050542430000004,56.399629210000001,sandia
81,6,55,24.889105239999999,85.870590829999998,6.1101427350000002,51.706991440000003,sandia
101,13,54,25.42900869,82.914817990000003,6.8289827079999998,56.341445890000003,sandia
101,17,55,24.371182170000001,87.126912799999999,6.4514997639999985,44.63907691,sandia
111,6,53,26.493064500000006,88.591430880000004,6.3135129989999985,46.063822090000002,sandia
107,10,49,25.832029120000001,89.004817250000002,6.7551920250000004,45.246906189999997,sandia
115,11,46,24.41592661,89.396555190000001,6.6231671770000009,40.32161859,sandia
84,25,52,24.371902389999999,81.251481799999993,6.12532356,44.208995809999998,sandia
120,7,47,24.247824730000001,83.036879020000001,6.6538676079999997,54.765762399999993,sandia
91,12,46,24.644584689999999,85.499381850000006,6.3439425180000004,48.312190309999998,sandia
89,22,52,24.89681131,86.107829260000003,6.217300786,53.146262129999997,sandia
113,19,46,25.418640239999998,81.121229889999995,6.2863876579999998,49.523206889999997,sandia
97,22,50,26.260287389999998,86.145858910000001,6.7698937999999984,58.978787910000001,sandia
117,30,50,24.90123934,87.207729130000004,6.7449663120000007,46.592073409999998,sandia
90,14,52,24.847408479999999,89.204546219999997,6.3918584320000003,59.679272439999998,sandia
104,23,47,26.982128459999998,86.700683159999997,6.7704341479999997,42.912922049999999,sandia
81,16,45,26.904357470000001,86.254262280000006,6.7274681570000006,59.759800230000003,sandia
88,5,47,25.864754959999999,86.674680409999993,6.6622446460000004,41.165548020000003,sandia
92,7,45,26.70607759,81.141495050000003,6.9446402220000003,51.51033554,sandia
81,18,50,26.44019475,80.919343370000007,6.5071109859999998,47.818475730000003,sandia
111,5,55,26.283442999999998,84.424789169999997,6.5206634220000002,50.786697279999998,sandia
108,23,51,26.84366082,83.850399640000006,6.1065007870000008,40.228644000000003,sandia
113,30,50,26.039672190000001,83.986244299999996,6.2774840429999994,43.877123480000002,sandia
83,10,53,24.929947590000001,85.00802358,6.1951422789999997,48.75859458,sandia
101,11,51,25.507369619999999,84.243402410000002,6.7920355749999999,44.206899700000001,sandia
114,21,55,25.443839100000002,87.939231200000023,6.4727562560000003,57.515496859999999,sandia
99,6,45,26.125889140000002,86.550793900000002,6.0009756170000008,40.712100739999997,sandia
92,20,55,25.104747530000001,87.526761599999986,6.5877912620000005,59.265194440000002,sandia
92,7,48,26.275206310000002,86.632495550000002,6.9565088260000003,54.387484950000001,sandia
91,24,55,26.27061608,83.091945210000006,6.2590865829999993,46.768374989999998,sandia
110,21,54,26.736908280000002,87.824301559999995,6.7475376420000002,47.46447019,sandia
112,25,51,25.04746944,85.5667282,6.9325372310000004,56.724966770000002,sandia
89,25,54,24.693689339999999,85.569676279999996,6.3531073929999993,48.993908279999999,sandia
100,10,53,24.543569680000001,84.608082769999996,6.2117489570000002,42.00660251,sandia
83,22,54,25.897623150000001,81.966648320000004,6.2772452539999986,54.499600569999998,sandia
95,14,50,26.633311800000001,84.317568440000002,6.5604435189999997,56.318661589999998,sandia
119,30,49,25.357947490000001,80.458462650000001,6.9030202210000002,47.720782450000002,sandia
97,12,47,25.28784623,89.636678759999995,6.7650949639999984,58.286976639999999,sandia
110,7,45,26.638385889999999,84.695468739999995,6.1892139270000008,48.324286090000001,sandia
96,18,50,25.331044599999998,84.305337910000006,6.9042417070000006,41.53218699,sandia
83,23,55,26.897501739999999,83.892414840000001,6.4632710759999998,43.971937449999999,sandia
120,24,47,26.986036930000001,89.413848900000005,6.2608389649999996,58.548766870000001,sandia
115,17,55,27.578269219999999,94.118782019999998,6.7765330549999998,28.082532010000001,melon
114,27,48,27.820548120000002,93.035551620000007,6.5284043779999994,26.324054870000001,melon
101,25,52,29.099104059999998,94.222378259999999,6.7501455720000001,22.52497327,melon
118,18,52,28.049435939999999,90.831307080000002,6.5628328070000004,20.76223014,melon
95,26,45,29.91690582,94.556955520000002,6.1175300210000003,28.160572470000002,melon
81,25,49,29.86895762,93.251032080000002,6.0764596690000001,26.262430139999999,melon
117,24,53,29.17220859,92.214052240000001,6.2934862950000001,21.302904720000001,melon
114,30,51,29.249085409999999,90.069981350000006,6.0691718470000007,25.93496537,melon
113,6,52,27.763172350000001,90.355676419999995,6.7409836460000001,25.216091129999999,melon
108,26,52,28.826290369999999,94.267653490000001,6.2017976389999996,26.238385109999999,melon
81,30,48,28.523797420000001,92.096884320000001,6.0410274739999998,29.86681385,melon
115,9,52,29.06785065,90.976855389999997,6.0193724590000004,29.119473899999999,melon
83,7,45,29.08417927,90.738918870000006,6.7041041270000008,25.330142380000002,melon
84,21,55,28.47090661,94.794531820000003,6.4942510240000004,21.084841010000002,melon
109,26,45,28.279736740000001,90.389712079999995,6.2245354489999984,21.58992507,melon
95,27,55,28.472125590000001,91.213220649999997,6.1604144139999999,20.886203689999999,melon
119,5,55,29.688467159999998,94.301116010000001,6.168757984,26.839248449999999,melon
110,14,51,27.024151459999999,91.667376329999996,6.0854446910000002,21.260349860000002,melon
82,18,48,29.095882970000002,94.167483860000004,6.1590508160000015,26.705813280000001,melon
87,14,48,29.692386989999999,92.588625440000001,6.6060332439999998,29.1102594,melon
85,9,53,28.206194119999999,92.867986979999998,6.4476629450000003,28.786545149999998,melon
100,6,53,29.052480360000001,93.922178340000002,6.1059096229999996,23.666206259999999,melon
107,12,46,29.57240298,93.618703440000004,6.559763394,27.569186210000002,melon
91,13,47,29.109683270000001,92.435109940000004,6.1441090300000001,27.956023040000002,melon
102,25,50,28.20480805,92.914403789999994,6.0996623689999998,20.360011440000001,melon
117,25,53,29.11858526,92.125430210000005,6.4139273189999999,24.52020164,melon
85,21,52,29.62800691,90.100516150000004,6.0751441160000015,23.695867610000001,melon
104,25,55,29.811966009999999,90.368812840000004,6.1238025020000002,22.687665030000002,melon
102,24,54,27.72338349,90.93897939,6.698468621,22.818634469999999,melon
116,25,50,29.260927980000002,92.923677010000006,6.0888858140000002,28.70627683,melon
100,17,48,29.72791119,94.297532950000004,6.3678006320000007,26.52364146,melon
110,25,54,28.91105641,90.784138420000005,6.4259309379999996,23.443984669999999,melon
104,25,51,28.96361426,93.884821529999996,6.4699832760000016,23.56130173,melon
107,11,54,28.590523690000001,91.336172360000006,6.0940163379999994,29.440080340000002,melon
98,26,52,27.338977159999999,90.697590079999998,6.1500908989999985,28.691138349999999,melon
88,17,52,29.904158890000001,90.752843630000001,6.6469624249999999,25.378283969999998,melon
87,25,46,27.42711692,90.026962010000005,6.3796907479999998,21.7508774,melon
120,8,46,29.55657523,90.709372619999996,6.7328343339999996,28.365355959999999,melon
95,13,46,29.840707739999999,93.763128929999993,6.1260199320000002,23.282078380000002,melon
108,22,47,28.53545677,91.727427019999993,6.1611235789999999,25.129004800000001,melon
82,13,52,27.115350459999998,94.869078860000002,6.4428100529999996,26.51924782,melon
120,23,55,27.844928029999998,91.606665939999999,6.7320490749999999,26.478444289999999,melon
110,22,47,29.03157242,91.821725920000006,6.2436737249999998,24.938612540000001,melon
95,23,45,27.824244570000001,90.566987420000004,6.2662087270000004,21.190145260000001,melon
106,10,49,27.726531420000001,92.006875309999998,6.3506237390000004,20.211267469999999,melon
99,12,52,28.697083339999999,94.307598549999994,6.0029272929999999,22.218070879999999,melon
106,20,51,29.730196620000001,90.970157150000006,6.3425731120000002,20.49035619,melon
83,11,53,29.540971710000001,92.917783069999999,6.1639212479999994,21.9653077,melon
117,19,55,28.803119219999999,91.783369329999999,6.121745389,25.163598910000001,melon
98,26,49,27.290356689999999,90.533300909999994,6.1301604729999992,23.49535234,melon
113,20,48,27.465836490000001,94.876790409999998,6.4405846809999998,27.278998470000001,melon
101,17,47,29.494013890000002,94.729813379999996,6.1850532339999997,26.308208759999999,melon
98,7,45,27.791618079999999,92.510549459999993,6.157724816,26.854226239999999,melon
93,22,48,29.125337389999999,91.522911410000006,6.7769879739999999,21.904404450000001,melon
95,21,47,27.93114233,93.561614390000003,6.4319708770000004,20.661278360000001,melon
109,12,48,29.457717479999999,92.125347360000006,6.7087438429999997,20.76212031,melon
118,12,47,27.968722790000001,92.174447959999995,6.0107396450000001,28.947669489999999,melon
100,14,49,29.488829580000001,91.075742329999997,6.3659566579999991,26.019093550000001,melon
89,9,47,29.471562590000001,90.770696180000002,6.6683827660000015,28.752260669999998,melon
95,16,46,27.076726500000003,90.143626220000002,6.74669542,24.4514648,melon
95,7,45,27.300085970000001,90.800153080000001,6.031665834,25.094845110000001,melon
87,6,45,29.827293940000001,90.79007335,6.4007720499999996,22.842035889999998,melon
93,20,50,29.93061247,93.229808989999995,6.4487926889999985,24.34814338,melon
84,29,49,29.943491680000001,93.907411920000001,6.2514202750000001,20.390205030000001,melon
111,5,47,28.03306461,91.473557779999993,6.2744528110000015,21.17924769,melon
111,5,52,29.8843055,94.037114700000004,6.1359963720000001,21.0000988,melon
111,15,54,27.705837299999999,92.911856950000001,6.1940901720000001,22.06207161,melon
89,11,47,29.787140050000001,94.653435340000001,6.3278229620000008,27.865944200000001,melon
110,15,48,28.578199949999998,92.865974370000004,6.2125672110000005,27.598717800000006,melon
95,30,52,29.480699210000001,90.336986780000004,6.6404708629999991,26.036576799999999,melon
115,12,52,27.514922429999999,94.962186729999999,6.6855531289999997,21.017964320000001,melon
120,25,50,28.054577609999999,94.81637388,6.3272104689999997,21.848693279999999,melon
102,11,45,29.03167341,93.126032350000003,6.3554426299999998,24.15591199,melon
94,5,55,28.585464900000002,91.892168490000003,6.0856823439999985,26.883725720000001,melon
84,18,46,27.088080139999999,93.424020830000003,6.7810503729999994,25.321596889999999,melon
107,22,54,27.99611732,90.846603169999995,6.6303014210000004,21.618937630000001,melon
80,18,52,27.87317436,91.148496269999995,6.4847996610000003,24.052079249999998,melon
86,18,45,28.965865650000001,90.71832938,6.5667591020000007,22.258381369999999,melon
113,28,48,28.877260190000001,92.488396649999999,6.1705205179999991,24.442675919999999,melon
115,18,53,29.170520929999999,94.197903710000006,6.0124803510000016,22.069944639999999,melon
82,20,54,29.340335870000001,90.015063949999998,6.5411503350000002,21.44532907,melon
98,22,47,29.072653209999999,91.915331730000005,6.3414009220000001,28.835683620000001,melon
117,25,54,28.682759659999999,92.509693110000001,6.1506863639999985,29.111876630000001,melon
83,15,49,28.92705913,91.39356832,6.4380081529999993,23.200766860000002,melon
120,16,51,27.999018329999998,91.641930509999995,6.5470419029999993,23.286182480000001,melon
111,5,50,27.59350075,91.797429530000002,6.3998914570000007,24.842661230000001,melon
85,21,47,29.87331077,90.609324689999994,6.1867703179999998,24.697204809999999,melon
90,23,54,28.558524649999999,90.457730409999996,6.1590208640000004,27.265883460000001,melon
99,29,55,29.19378695,91.462410649999995,6.6609548160000003,26.48240255,melon
102,11,47,27.987809840000001,92.78226196,6.5049069789999985,27.145090339999999,melon
80,18,51,28.053807039999999,91.817587790000005,6.7060532249999998,20.765820869999999,melon
87,21,52,27.350629600000005,94.291195099999982,6.0676654979999993,27.21244021,melon
114,8,52,29.340811080000002,94.551353899999995,6.4190830920000002,28.22908103,melon
99,6,46,28.61475136,94.22253035,6.3963786100000002,28.98574189,melon
89,25,50,27.04863538,91.346850959999998,6.3759233829999999,25.081466859999999,melon
96,13,55,29.527530500000001,94.574594430000005,6.7003377320000004,21.13545688,melon
82,26,47,28.50416396,93.468064670000004,6.5653126529999994,24.200072420000001,melon
106,21,52,28.895785879999998,94.789930380000001,6.286515359,23.036250299999999,melon
90,15,52,27.049274520000001,91.382173100000003,6.4480615779999999,23.657474610000001,melon
106,16,54,28.960178849999998,91.69532178,6.5858725079999996,24.7458198,melon
24,128,196,22.75088787,90.694891720000001,5.521466996,110.4317855,manzana
7,144,197,23.849401400000001,94.348149950000007,6.1332205860000002,114.0512495,manzana
14,128,205,22.608009880000001,94.589006010000006,6.2262895560000002,116.0396587,manzana
8,120,201,21.186674190000002,91.134356890000007,6.3211521919999996,122.233323,manzana
20,129,201,23.410447059999999,91.69913296,5.5879059670000002,116.07779309999998,manzana
32,137,204,22.860066270000001,93.128598949999997,5.8241516929999992,117.7296726,manzana
27,139,205,22.48403042,93.408192459999995,5.7721799460000005,105.54736269999999,manzana
0,123,205,22.027754030000001,92.961294620000004,5.7909930520000001,121.13491759999999,manzana
22,144,196,21.911913139999999,91.687480629999996,6.4992268210000015,117.0761277,manzana
1,124,199,23.710591310000002,93.273924149999999,5.6584738170000008,112.66765890000002,manzana
30,122,197,21.37784654,92.720437430000004,5.5732413909999998,106.1417017,manzana
29,121,196,22.848528330000001,94.321302090000003,6.0794972020000007,123.5977843,manzana
13,126,204,23.109426500000001,92.796308089999997,6.3831802710000005,108.183792,manzana
9,139,199,23.252308169999999,94.54128292,5.8674209959999999,105.3558408,manzana
0,12,7,20.18432263,90.654584729999996,6.9692496759999996,116.81309690000001,naranja
5,25,6,30.721198810000001,94.013319559999999,6.0113021810000005,106.81180190000001,naranja
6,8,11,24.35590861,92.396516629999994,6.6009487879999993,119.69465769999999,naranja
10,5,5,21.213069730000001,91.353492160000002,7.8178464959999996,112.98343610000001,naranja
1,17,6,10.786897550000001,91.384119170000005,6.8198271000000004,117.5293447,naranja
1,30,10,11.89925671,91.346637970000003,7.2914056409999999,103.57714679999999,naranja
0,23,15,22.56664172,93.374889069999995,7.5987290649999997,109.8585753,naranja
24,27,9,18.868832189999999,93.246881239999993,6.1571350920000008,119.3936976,naranja
36,11,13,17.340837409999999,93.048971910000006,7.1917274000000004,112.7194284,naranja
40,21,8,34.906652889999997,92.878201480000001,7.418761774,102.1906333,naranja
40,22,6,24.53610067,91.909972280000005,6.4882211349999999,115.9787989,naranja
32,18,13,13.837728200000001,91.747804619999997,6.0441672359999998,107.9873218,naranja
9,10,10,22.355104900000001,93.522118919999997,6.0103918639999998,101.5164589,naranja
13,16,8,34.740049419999998,93.123169720000007,6.9498385489999999,100.1967854,naranja
15,9,11,11.547857069999999,94.148610009999999,7.9079562509999999,108.82891709999998,naranja
29,11,5,23.133388109999999,91.946703350000007,7.639788459,104.4224145,naranja
1,15,9,29.983646950000001,94.552397170000006,7.5335094600000003,115.3560318,naranja
18,5,11,20.879473690000001,90.937562310000004,6.251586885,102.45507859999999,naranja
14,22,9,17.24944623,91.137727650000002,6.5431918140000001,112.50905159999998,naranja
33,15,7,15.83388699,91.68293851,7.6512253010000002,109.7571416,naranja
4,6,7,23.010143020000001,91.117642459999999,6.7088896650000001,112.6738296,naranja
17,16,14,16.396242839999999,92.181519269999995,6.6255386529999996,102.94416099999999,naranja
12,20,10,24.451327920000001,93.105276860000004,6.5283549320000001,109.47110979999999,naranja
34,29,8,31.878591920000002,91.15248149,6.4506403060000004,105.3437825,naranja
39,28,10,31.349201430000001,91.482476120000001,7.1819076730000004,109.1549823,naranja
31,25,12,18.051423920000001,90.039695870000003,7.0164822979999997,111.7793889,naranja
12,6,8,30.848350310000001,92.867736750000006,6.3886171379999999,107.4142681,naranja
12,29,13,22.45616931,91.527818319999994,7.5712544700000004,118.0069295,naranja
26,11,11,13.70319166,90.955893860000003,7.6093482549999996,106.29448789999999,naranja
19,24,15,20.48954522,93.724850750000002,7.1371369729999996,111.83919509999998,naranja
39,21,9,13.208443730000001,94.027694339999996,6.3540225540000002,106.26961559999999,naranja
16,29,13,32.319443970000002,93.678045560000001,6.1969079440000003,117.6236473,naranja
36,29,13,20.681852240000001,90.915105249999996,7.8295072450000003,109.7513927,naranja
37,23,12,31.526759819999999,90.506218059999995,6.3952583560000003,113.1169398,naranja
